Cnic,Full Name,Status,Disabled,Province,City,Block Code,Serial Number
,Asim Rind,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,215
,Kashif Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,216
,Ahmed Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,217
,Farhan Baig,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,218
,Asim Malik,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,219
,Yasir Shah,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,220
,Imran Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,221
,Ali Malik,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,222
,Samina Qureshi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,223
,Zeeshan Abbasi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,224
,Bilal Abbasi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,225
,Zubair Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,226
,Rabia Ansari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,227
,Zainab Memon,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,228
,Arsalan Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,229
,Imran Malik,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,230
,Muhammad Malik,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,231
,Shahid Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,232
,Sana Malik,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,233
,Zubair Mirza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,234
,Ayesha Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,235
,Babar Tareen,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,236
,Yasir Abbasi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,237
,Faisal Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,238
,Ali Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,239
,Samina Siddiqui,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,240
,Iqra Mengal,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,241
,Iqra Mirza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,242
,Arsalan Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,243
,Arsalan Ansari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,244
,Saad Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,245
,Tariq Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,246
,Adnan Qureshi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,247
,Yasir Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,248
,Rashid Tareen,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,249
,Ali Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,250
,Zainab Malik,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,251
,Asim Raza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,252
,Arsalan Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,253
,Junaid Ansari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,254
,Ahmed Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,255
,Shahid Baig,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,256
,Bilal Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,257
,Naveed Siddiqui,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,258
,Yasir Baig,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,259
,Zubair Siddiqui,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,260
,Farhan Siddiqui,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,261
,Zeeshan Malik,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,262
,Zeeshan Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,263
,Imran Mengal,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,264
,Shahid Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,265
,Waqas Abbasi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,266
,Ayesha Siddiqui,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,267
,Sana Ahmed,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,268
,Shahid Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,269
,Rashid Mirza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,270
,Rabia Bugti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,271
,Ali Mirza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,272
,Zubair Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,273
,Zainab Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,274
,Hamza Baig,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,275
,Yasir Malik,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,276
,Zubair Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,277
,Maryam Shah,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,278
,Junaid Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,279
,Iqra Malik,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,280
,Waqas Tareen,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,281
,Waqas Ansari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,282
,Sidra Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,283
,Zainab Tareen,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,284
,Babar Raza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,285
,Rabia Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,286
,Sidra Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,287
,Faisal Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,288
,Farhan Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,289
,Farhan Mahar,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,290
,Naveed Malik,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,291
,Zeeshan Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,292
,Kamran Mahar,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,293
,Farhan Bugti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,294
,Tariq Bugti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,295
,Hamza Bugti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,296
,Maryam Siddiqui,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,297
,Rabia Raza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,298
,Imran Khan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,299
,Fatima Mirza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,18,300
,Saad Rind,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,301
,Ayesha Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,302
,Bilal Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,303
,Adnan Shah,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,304
,Ahmed Raza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,305
,Arsalan Qureshi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,306
,Fatima Raza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,307
,Zeeshan Baig,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,308
,Zeeshan Ansari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,309
,Fatima Butt,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,310
,Tariq Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,311
,Fatima Mengal,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,312
,Rabia Malik,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,313
,Rabia Tareen,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,314
,Asim Siddiqui,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,315
,Sana Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,316
,Hira Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,317
,Babar Qureshi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,318
,Maryam Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,319
,Junaid Baig,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,320
,Zainab Mengal,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,321
,Bilal Mahar,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,322
,Bilal Mengal,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,323
,Adnan Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,324
,Rabia Abbasi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,325
,Junaid Qureshi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,326
,Arsalan Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,327
,Junaid Ahmed,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,328
,Samina Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,329
,Waqas Memon,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,330
,Zainab Raza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,331
,Zeeshan Jan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,332
,Hira Sheikh,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,333
,Sana Malik,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,334
,Rashid Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,335
,Maryam Siddiqui,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,336
,Hira Ansari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,337
,Kashif Abbasi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,338
,Adnan Mengal,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,339
,Kashif Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,340
,Naveed Tareen,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,341
,Waqas Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,342
,Muhammad Abbasi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,343
,Sana Khan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,344
,Saad Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,345
,Adnan Tareen,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,346
,Babar Qureshi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,347
,Ahmed Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,348
,Fatima Memon,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,349
,Arsalan Shah,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,350
,Tariq Malik,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,351
,Zainab Rind,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,352
,Zubair Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,353
,Rabia Raza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,354
,Rabia Mahar,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,355
,Kamran Mengal,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,356
,Hira Mirza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,357
,Rashid Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,358
,Kashif Malik,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,359
,Waqas Abbasi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,360
,Maryam Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,361
,Tariq Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,362
,Bilal Bugti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,363
,Kashif Bugti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,364
,Ali Baig,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,365
,Hira Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,366
,Fatima Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,367
,Maryam Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,368
,Asim Ahmed,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,369
,Ayesha Bugti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,370
,Ali Butt,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,371
,Kamran Tareen,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,372
,Samina Memon,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,373
,Ahmed Raza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,374
,Sana Ahmed,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,375
,Arsalan Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,376
,Adnan Tareen,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,377
,Hamza Sheikh,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,378
,Faisal Jan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,379
,Farhan Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,380
,Maryam Mirza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,381
,Bilal Bugti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,382
,Babar Siddiqui,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,383
,Hira Khan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,384
,Zainab Bugti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,385
,Imran Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,386
,Maryam Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,387
,Ali Siddiqui,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,388
,Faisal Abbasi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,389
,Imran Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,390
,Zeeshan Siddiqui,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,391
,Arsalan Ahmed,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,392
,Faisal Shah,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,393
,Muhammad Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,394
,Imran Malik,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,395
,Shahid Ahmed,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,396
,Rabia Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,397
,Ali Bugti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,398
,Kashif Siddiqui,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,399
,Babar Bugti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,19,400
,Rabia Butt,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,401
,Yasir Mahar,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,402
,Junaid Abbasi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,403
,Kamran Butt,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,404
,Sidra Rind,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,405
,Arsalan Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,406
,Saad Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,407
,Iqra Abbasi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,408
,Sidra Tareen,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,409
,Imran Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,410
,Zainab Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,411
,Rashid Mirza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,412
,Iqra Butt,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,413
,Maryam Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,414
,Bilal Mengal,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,415
,Sana Memon,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,416
,Ayesha Mirza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,417
,Waqas Ansari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,418
,Hamza Mengal,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,419
,Hamza Shah,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,420
,Saad Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,421
,Tariq Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,422
,Rashid Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,423
,Hira Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,424
,Maryam Sheikh,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,425
,Naveed Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,426
,Naveed Baig,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,427
,Naveed Memon,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,428
,Ahmed Shah,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,429
,Hamza Baig,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,430
,Usman Abbasi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,431
,Zeeshan Ahmed,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,432
,Farhan Khan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,433
,Naveed Khan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,434
,Junaid Ansari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,435
,Kashif Tareen,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,436
,Naveed Raza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,437
,Usman Ansari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,438
,Junaid Mengal,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,439
,Hira Khan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,440
,Shahid Sheikh,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,441
,Faisal Qureshi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,442
,Shahid Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,443
,Ali Memon,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,444
,Fatima Qureshi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,445
,Iqra Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,446
,Sana Mengal,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,447
,Bilal Shah,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,448
,Zubair Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,449
,Farhan Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,450
,Waqas Chaudhry,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,451
,Zubair Tareen,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,452
,Zainab Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,453
,Babar Siddiqui,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,454
,Ali Mahar,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,455
,Sidra Butt,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,456
,Muhammad Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,457
,Fatima Malik,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,458
,Zubair Jan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,459
,Adnan Shah,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,460
,Imran Bhatti,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,461
,Faisal Mirza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,462
,Waqas Raza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,463
,Usman Butt,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,464
,Faisal Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,465
,Yasir Memon,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,466
,Ahmed Khan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,467
,Usman Qureshi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,468
,Zeeshan Raza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,469
,Fatima Baig,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,470
,Arsalan Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,471
,Muhammad Memon,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,472
,Sana Qureshi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,473
,Hamza Mahar,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,474
,Kamran Qureshi,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,475
,Hira Tareen,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,476
,Muhammad Siddiqui,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,477
,Muhammad Jan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,478
,Asim Sheikh,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,479
,Ahmed Rind,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,480
,Saad Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,481
,Maryam Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,482
,Shahid Laghari,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,483
,Ahmed Jan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,484
,Hira Baig,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,485
,Waqas Butt,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,486
,Farhan Khattak,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,487
,Muhammad Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,488
,Junaid Memon,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,489
,Kashif Memon,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,490
,Kashif Shah,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,491
,Shahid Raza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,492
,Maryam Ahmed,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,493
,Bilal Butt,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,494
,Kamran Siddiqui,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,495
,Rashid Sheikh,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,496
,Yasir Gul,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,497
,Ali Jan,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,498
,Zainab Mirza,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,499
,Sana Memon,Active,Yes,Khyber Pakhtunkhwa,Peshawar,20,500
,Iqra Mengal,Active,Yes,Islamabad Capital Territory,Islamabad,21,1
,Maryam Raza,Active,Yes,Islamabad Capital Territory,Islamabad,21,2
,Faisal Mahar,Active,Yes,Islamabad Capital Territory,Islamabad,21,3
,Ayesha Bhatti,Active,Yes,Islamabad Capital Territory,Islamabad,21,4
,Shahid Khattak,Active,Yes,Islamabad Capital Territory,Islamabad,21,5
,Fatima Laghari,Active,Yes,Islamabad Capital Territory,Islamabad,21,6
,Zeeshan Qureshi,Active,Yes,Islamabad Capital Territory,Islamabad,21,7
,Faisal Ahmed,Active,Yes,Islamabad Capital Territory,Islamabad,21,8
,Tariq Khattak,Active,Yes,Islamabad Capital Territory,Islamabad,21,9
,Zainab Jan,Active,Yes,Islamabad Capital Territory,Islamabad,21,10
,Saad Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,21,11
,Babar Gul,Active,Yes,Islamabad Capital Territory,Islamabad,21,12
,Arsalan Tareen,Active,Yes,Islamabad Capital Territory,Islamabad,21,13
,Hira Rind,Active,Yes,Islamabad Capital Territory,Islamabad,21,14
,Waqas Memon,Active,Yes,Islamabad Capital Territory,Islamabad,21,15
,Zubair Chaudhry,Active,Yes,Islamabad Capital Territory,Islamabad,21,16
,Fatima Qureshi,Active,Yes,Islamabad Capital Territory,Islamabad,21,17
,Sidra Sheikh,Active,Yes,Islamabad Capital Territory,Islamabad,21,18
,Faisal Rind,Active,Yes,Islamabad Capital Territory,Islamabad,21,19
,Hamza Rind,Active,Yes,Islamabad Capital Territory,Islamabad,21,20
,Ahmed Mengal,Active,Yes,Islamabad Capital Territory,Islamabad,21,21
,Muhammad Butt,Active,Yes,Islamabad Capital Territory,Islamabad,21,22
,Babar Memon,Active,Yes,Islamabad Capital Territory,Islamabad,21,23
,Samina Qureshi,Active,Yes,Islamabad Capital Territory,Islamabad,21,24
,Maryam Abbasi,Active,Yes,Islamabad Capital Territory,Islamabad,21,25
,Shahid Rind,Active,Yes,Islamabad Capital Territory,Islamabad,21,26
,Ali Mirza,Active,Yes,Islamabad Capital Territory,Islamabad,21,27
,Sidra Memon,Active,Yes,Islamabad Capital Territory,Islamabad,21,28
,Hamza Sheikh,Active,Yes,Islamabad Capital Territory,Islamabad,21,29
,Iqra Raza,Active,Yes,Islamabad Capital Territory,Islamabad,21,30
,Rabia Chaudhry,Active,Yes,Islamabad Capital Territory,Islamabad,21,31
,Samina Ahmed,Active,Yes,Islamabad Capital Territory,Islamabad,21,32
,Sana Jan,Active,Yes,Islamabad Capital Territory,Islamabad,21,33
,Sana Abbasi,Active,Yes,Islamabad Capital Territory,Islamabad,21,34
,Hamza Tareen,Active,Yes,Islamabad Capital Territory,Islamabad,21,35
,Junaid Memon,Active,Yes,Islamabad Capital Territory,Islamabad,21,36
,Sidra Ahmed,Active,Yes,Islamabad Capital Territory,Islamabad,21,37
,Saad Baig,Active,Yes,Islamabad Capital Territory,Islamabad,21,38
,Kamran Mengal,Active,Yes,Islamabad Capital Territory,Islamabad,21,39
,Yasir Qureshi,Active,Yes,Islamabad Capital Territory,Islamabad,21,40
,Farhan Mengal,Active,Yes,Islamabad Capital Territory,Islamabad,21,41
,Naveed Baig,Active,Yes,Islamabad Capital Territory,Islamabad,21,42
,Hamza Shah,Active,Yes,Islamabad Capital Territory,Islamabad,21,43
,Maryam Khattak,Active,Yes,Islamabad Capital Territory,Islamabad,21,44
,Yasir Sheikh,Active,Yes,Islamabad Capital Territory,Islamabad,21,45
,Imran Chaudhry,Active,Yes,Islamabad Capital Territory,Islamabad,21,46
,Maryam Jan,Active,Yes,Islamabad Capital Territory,Islamabad,21,47
,Faisal Jan,Active,Yes,Islamabad Capital Territory,Islamabad,21,48
,Babar Chaudhry,Active,Yes,Islamabad Capital Territory,Islamabad,21,49
,Adnan Tareen,Active,Yes,Islamabad Capital Territory,Islamabad,21,50
